"cid","name","parent_cid","level"
"50026920","维生素E+C","50026802","三级类目"
"50026921","左旋肉碱","50026802","三级类目"
"50026922","钙铁锌","50026802","三级类目"
"50026923","维生素D","50026802","三级类目"
"50026924","维生素C","50026802","三级类目"
"50026925","维生素A/胡萝卜素","50026802","三级类目"
"50026926","复合维生素/矿物质","50026802","三级类目"
"50026927","叶酸","50026802","三级类目"
"50026928","锌","50026802","三级类目"
"50026946","其它植物提取物","50026807","三级类目"
"50026947","大豆异黄酮","50026807","三级类目"
"50026948","紫锥菊提取物","50026807","三级类目"
"50026949","锯棕榈","50026807","三级类目"
"50026950","葛根","50026807","三级类目"
"50026951","南瓜/南瓜籽","50026807","三级类目"
"50026952","pycnogenol.碧萝芷","50026807","三级类目"
"50026953","番茄红素","50026807","三级类目"
"50026954","叶黄素","50026807","三级类目"
"50026955","木瓜提取物","50026807","三级类目"
"50026956","纳豆提取物","50026807","三级类目"
"50026957","芦荟","50026807","三级类目"
"50026958","紫花苜蓿","50026807","三级类目"
"50026959","蛇麻草","50026807","三级类目"
"50026960","参类提取物","50026807","三级类目"
"50026961","茶多酚/茶族","50026807","三级类目"
"50026962","沙棘","50026807","三级类目"
"50026963","蒲公英","50026807","三级类目"
"50026964","银杏/人参银杏","50026807","三级类目"
"50026965","卵磷脂","50026807","三级类目"
"50026966","葡萄籽提取物","50026807","三级类目"
"50026967","越橘/蓝莓提取物","50026807","三级类目"
"50026968","月见草油","50026807","三级类目"
"50026969","玫瑰精油","50026807","三级类目"
"50026970","苹果酸","50026807","三级类目"
"50026971","大蒜提取物","50026807","三级类目"
"50026972","苦瓜提取物","50026807","三级类目"
"50026974","蔓越莓","50026807","三级类目"
"50026975","蓟类","50026807","三级类目"
"50026976","圣约翰草提取物","50026807","三级类目"
"50050143","新食品原料","50020275","二级类目"
"50050145","芦荟","50015218","三级类目"
"50050146","蚂蚁","50015218","三级类目"
"50050147","松花粉","50015218","三级类目"
"50050149","其它新食品原料类","50050143","三级类目"
"50050150","蛹虫草","50050143","三级类目"
"50050151","银杏","50015218","三级类目"
"50050194","肇庆","50017168","三级类目"
"50050195","梅州","50017168","三级类目"
"50050196","北海","50017169","三级类目"
"50050198","百色","50017169","三级类目"
"50050199","旅行袋","50006842","二级类目"
"50050207","其他商务服务","50014929","三级类目"
"50050208","金融/保险服务","125036004","三级类目"
"50050224","S-世纪佳缘点卡","125950001","三级类目"
"50050227","脂肪酸/脂类","123378001","三级类目"
"50050228","DHA/EPA/DPA","50050227","三级类目"
"50050229","亚麻酸","50050227","三级类目"
"50050237","其他膳食营养补充剂","123634001","三级类目"
"50050238","家居维修","50050519","三级类目"
"50050240","装修设计","50050520","三级类目"
"50050243","装修施工","50050520","三级类目"
"50050244","装修工程监理","50050520","三级类目"
"50050249","直通车优化","50018647","三级类目"
"50050250","职场小说","50004674","三级类目"
"50050252","乡土小说","50004674","三级类目"
"50050253","官场小说","50004674","三级类目"
"50050254","都市/情感小说","50004674","三级类目"
"50050255","青春/都市/言情小说","50004674","三级类目"
"50050257","文学史","50000141","三级类目"
"50050258","回忆录","50000141","三级类目"
"50050260","文学理论/文学评论与研究","50000141","三级类目"
"50050261","人体艺术","50000054","三级类目"
"50050262","国家法/宪法","50004816","三级类目"
"50050264","财政法/经济法","50004816","三级类目"
"50050266","犯罪学/刑事侦查学","50004816","三级类目"
"50050268","法律实务","50004816","三级类目"
"50050270","港澳台地区/特别行政区基本法","50004816","三级类目"
"50050272","劳动与社会保障法","50004816","三级类目"
"50050273","民法","50004816","三级类目"
"50050274","商法","50004816","三级类目"
"50050275","刑法","50004816","三级类目"
"50050276","司法鉴定/法医学","50004816","三级类目"
"50050278","犹太教","3338","三级类目"
"50050279","天主教","3338","三级类目"
"50050306","战略管理","50000063","三级类目"
"50050307","财务管理","50000063","三级类目"
"50050308","领导学","50000063","三级类目"
"50050309","供应链管理","50000063","三级类目"
"50050322","教材","50000072","三级类目"
"50050323","小学教材","50050322","三级类目"
"50050324","大学教材","50050322","三级类目"
"50050325","中学教材","50050322","三级类目"
"50050327","性爱沙发","50020206","三级类目"
"50050345","便当包","122966001","三级类目"
"50050348","基金","50025618","二级类目"
"50050359","水产肉类/新鲜蔬果/熟食","0","一级类目"
"50050362","展览/展会","50019084","三级类目"
"50050365","SIM卡相关","50024094","三级类目"
"50050366","手机数据线","50024094","三级类目"
"50050367","平板电脑屏幕贴膜","50024098","三级类目"
"50050368","平板电脑数据线","50024098","三级类目"
"50050369","平板电脑零部件","50024098","三级类目"
"50050371","海鲜/水产品/制品","50050359","二级类目"
"50050372","生肉/肉制品","50050359","二级类目"
"50050378","食用油/调味油","50016422","二级类目"
"50050379","大豆油","50050378","三级类目"
"50050380","玉米油","50050378","三级类目"
"50050381","调和油","50050378","三级类目"
"50050382","红花籽油","50050378","三级类目"
"50050383","香油","50050378","三级类目"
"50050385","核桃油","50050378","三级类目"
"50050388","葡萄籽油","50050378","三级类目"
"50050390","米糠油","50050378","三级类目"
"50050391","菜籽油","50050378","三级类目"
"50050393","花生油","50050378","三级类目"
"50050394","花椒油","50050378","三级类目"
"50050395","椰子油","50050378","三级类目"
"50050396","橄榄油","50050378","三级类目"
"50050397","山茶油","50050378","三级类目"
"50050401","交易保障险种(不展示)","50024186","二级类目"
"50050413","党参","50020296","三级类目"
"50050414","珍珠粉","50020296","三级类目"
"50050415","威灵仙","50020296","三级类目"
"50050416","黄芪","50020296","三级类目"
"50050417","北沙参","50020296","三级类目"
"50050418","牛膝","50020296","三级类目"
"50050419","豆蔻","50020296","三级类目"
"50050420","广金钱草","50020296","三级类目"
"50050421","红花","50020296","三级类目"
"50050422","太子参","50020296","三级类目"
"50050423","山茱萸","50020296","三级类目"
"50050424","麦冬","50020296","三级类目"
"50050425","百合","50015218","三级类目"
"50050426","栀子","50015218","三级类目"
"50050427","桑椹","50015218","三级类目"
"50050428","肉桂","50015218","三级类目"
"50050429","荷叶","50015218","三级类目"
"50050430","橘皮","50015218","三级类目"
"50050431","杏仁","50015218","三级类目"
"50050432","葛根","50015218","三级类目"
"50050433","龙眼肉（桂圆）","50015218","三级类目"
"50050434","黄精","50015218","三级类目"
"50050435","移动支付终端机","50024109","三级类目"
"50050436","阿坝藏族羌族自治州","50017171","三级类目"
"50050437","绵阳","50017171","三级类目"
"50050439","小二专用（勿发）","50014927","二级类目"
"50050459","银行/证券培训","124728003","三级类目"
"50050464","家居配送/安装/维修","50025111","二级类目"
"50050471","婚庆/摄影/摄像服务","0","一级类目"
"50050473","孕妇/亲子摄影","124738009","三级类目"
"50050474","会议摄影","124708009","三级类目"
"50050475","证件照","124708009","三级类目"
"50050476","视频/照片后期制作","124708009","三级类目"
"50050477","儿童摄影","124738009","三级类目"
"50050478","宠物摄影","124708009","三级类目"
"50050480","本地婚纱摄影","50050471","二级类目"
"50050481","写真摄影","124738009","三级类目"
"50050482","广告摄影","124708009","三级类目"
"50050484","情侣摄影","124738009","三级类目"
"50050485","全家福摄影","124738009","三级类目"
"50050486","相框/相册制作","124708009","三级类目"
"50050489","便民服务","50025111","二级类目"
"50050494","派对服务/设备场地租赁","50050489","三级类目"
"50050495","其他便民服务","50050489","三级类目"
"50050496","派对服务","50050494","三级类目"
"50050497","设备场地租赁","50050494","三级类目"
"50050499","工商注册","50014929","三级类目"
"50050501","商务服务","50014929","三级类目"
"50050502","礼品定制","50014929","三级类目"
"50050514","修伞/修表/修鞋","50050489","三级类目"
"50050519","家电相关服务","50025111","二级类目"
"50050520","家居装修施工/设计","50025111","二级类目"
"50050521","家居测量/空气检测","50025111","二级类目"
"50050522","其他家居服务","50050464","三级类目"
"50050523","家居安装","50050464","三级类目"
"50050524","其他单项家居安装","50050523","三级类目"
"50050525","视听设备安装服务","50050523","三级类目"
"50050526","卫浴配件安装服务套餐","50024446","三级类目"
"50050527","厨房设施安装服务套餐","50024446","三级类目"
"50050528","其他家居安装服务套餐","50024446","三级类目"
"50050529","三角阀安装服务套餐","50024446","三级类目"
"50050530","成品楼梯安装服务套餐","50024446","三级类目"
"50050531","浴室镜安装服务套餐","50024446","三级类目"
"50050532","浴室镜柜安装服务套餐","50024446","三级类目"
"50050533","蹲便器安装服务套餐","50024446","三级类目"
"50050534","视听设备安装服务套餐","50024446","三级类目"
"50050535","淋浴拉门安装服务套餐","50024446","三级类目"
"50050536","小便斗安装服务套餐","50024446","三级类目"
"50050537","淋浴龙头安装服务套餐","50024446","三级类目"
"50050538","殡葬服务","50050489","三级类目"
"50050539","殡葬用品/设备","50050538","三级类目"
"50050540","殡葬服务","50050538","三级类目"
"50050546","购物券/礼品卡","50026555","二级类目"
"50050547","鲜花/礼品","50050546","三级类目"
"50050548","珠宝饰品","50050546","三级类目"
"50050549","服饰鞋包","50050546","三级类目"
"50050550","运动户外","50050546","三级类目"
"50050551","化妆品","50050546","三级类目"
"50050553","家具家居","50050546","三级类目"
"50050554","数码家电","50050546","三级类目"
"50050555","母婴儿童","50050546","三级类目"
"50050556","办公/文化用品","50050546","三级类目"
"50050557","书店/书城","50050546","三级类目"
"50050558","健康医疗","50050546","三级类目"
"50050559","其它购物券/礼品卡","50050546","三级类目"
"50050564","在线洗衣","124420006","三级类目"
"50050566","认证二手车","50024971","二级类目"
"50050567","灯具安装服务套餐","50024446","三级类目"
"50050572","其他摄影服务","124708009","三级类目"
"50050573","熏腊/香肠/火腿制品","50025682","三级类目"
"50050574","香肠/腊肠","50050573","三级类目"
"50050575","猴头菇","50016820","三级类目"
"50050576","松茸","50016820","三级类目"
"50050577","竹荪","50016820","三级类目"
"50050578","米类","50009837","三级类目"
"50050579","杂粮组合","50009837","三级类目"
"50050580","豆类","50009837","三级类目"
